Time(ns),Utilization(%)
6937935,94.91
6953676,94.92
6971465,94.93
6974957,94.96
6990901,94.97
6993349,94.99
7000416,95.07
7016231,95.08
7020482,95.10
7027251,95.21
7028053,95.06
7028705,94.84
7044151,94.85
7056359,95.05
7072050,95.06
7089465,95.08
7090232,94.90
7095040,95.05
7095908,94.92
7096686,94.91
7101456,95.07
7104603,95.17
7111030,95.24
7126240,95.25
7141639,95.26
7157117,95.27
7175935,95.28
7182993,95.34
7199716,95.35
7215318,95.36
7231195,95.36
7247243,95.38
7263165,95.38
7281032,95.40
7281929,95.16
7282755,95.04
7294276,95.25
7309721,95.27
7327171,95.28
7328028,95.12
7328913,95.01
7345084,95.02
7349121,95.07
7365322,95.08
7366274,94.94
7367193,94.69
7368011,94.51
7384233,94.53
7395110,94.72
7397740,94.74
7412853,94.74
7429043,94.76
7429879,94.68
7437850,94.81
7448990,94.98
7449769,94.71
7455716,94.96
7456482,94.81
7471695,94.82
7472463,94.74
7474619,94.74
7475428,94.69
7480534,94.82
7496168,94.84
7512568,94.85
7513491,94.75
7529857,94.77
7533904,94.82
7551107,94.83
7555512,94.90
7556245,94.81
7557036,94.78
7559443,94.81
7565129,94.88
7565952,94.67
7575774,94.86
7576608,94.81
7577435,94.67
7582644,94.76
7588785,94.87
7589594,94.75
7590270,94.70
7591029,94.57
7598426,94.69
7614529,94.71
7630959,94.72
7634414,94.74
7650772,94.75
7668935,94.76
7686322,94.77
7703172,94.79
7704045,94.66
7704842,94.52
7721565,94.53
7724065,94.54
7741906,94.55
7742717,94.25
7756049,94.54
7756856,94.33
7773372,94.34
7778216,94.45
7796397,94.46
7797188,94.21
7814034,94.22
7830741,94.24
7837119,94.40
7853115,94.42
7863354,94.57
7879373,94.58
7880275,94.37
7881082,94.34
7898118,94.35
7898877,94.09
7909825,94.26
7916890,94.38
7932693,94.40
7949613,94.41
7953258,94.46
7961659,94.59
7962401,94.53
7970935,94.63
7983290,94.78
7987808,94.85
7988573,94.82
8004736,94.83
8021751,94.85
8024414,94.85
8025158,94.61
8033243,94.69
8039379,94.84
8056106,94.85
8073708,94.86
8092100,94.87
8093044,94.80
8103500,94.90
8104807,94.68
8105643,94.50
8106382,94.43
8107059,94.32
8112130,94.49
8118776,94.67
8119523,94.56
8120290,94.30
8127414,94.38
8134813,94.47
8151404,94.49
8160075,94.57
8173998,94.70
8191042,94.71
8191941,94.55
8209885,94.56
8212615,94.58
8213560,94.57
8214273,94.40
8215080,94.37
8232698,94.38
8233549,94.08
8251137,94.10
8252015,94.01
8252752,93.79
8253520,93.72
8262168,93.84
8271010,94.01
8281662,94.17
8282624,94.00
8285665,94.05
8303908,94.06
8304766,93.86
8311450,94.10
8312389,94.07
8329593,94.09
8333365,94.13
8334157,93.99
8351513,94.01
8352424,93.75
8353225,93.62
8357193,93.70
8361285,93.96
8362050,93.79
8379520,93.81
8384914,93.89
8392921,93.97
8396800,94.02
8402063,94.09
8419225,94.11
8422578,94.14
8431450,94.23
8440427,94.36
8441229,94.30
8441912,94.04
8449920,94.13
8458511,94.22
8467950,94.44
8484865,94.45
8504068,94.46
8515025,94.56
8518657,94.60
8536982,94.62
8537805,94.52
8556506,94.54
8574710,94.55
8578064,94.58
8578897,94.39
8597362,94.40
8611107,94.52
8611947,94.48
8625136,94.65
8625895,94.38
8638484,94.54
8639200,94.34
8653597,94.60
8656367,94.61
8661298,94.68
8666071,94.70
8683989,94.71
8702868,94.73
8721768,94.74
8731219,94.93
8748347,94.94
8757964,95.02
8758793,94.89
8775974,94.90
8781113,94.97
8800783,94.97
8814044,95.09
8814918,94.85
8815647,94.72
8816298,94.70
8816996,94.58
8817627,94.45
8824055,94.60
8824822,94.31
8826925,94.31
8827737,94.07
8828604,94.07
8836336,94.21
8847097,94.36
8847887,94.20
8853851,94.27
8860849,94.36
8875034,94.55
8893675,94.57
8894635,94.44
8895504,94.16
8915748,94.18
8916540,93.98
8917234,93.72
8923998,93.81
8924815,93.66
8933948,93.87
8934661,93.65
8940903,93.87
8954742,94.08
8972549,94.09
8976685,94.13
8979225,94.14
8984723,94.23
8985509,94.11
8989857,94.15
9000414,94.32
9011886,94.46
9015532,94.47
9033036,94.49
9051989,94.49
9072568,94.51
9076825,94.55
9083853,94.62
9092122,94.71
9102419,94.82
9103335,94.73
9104046,94.55
9122003,94.56
9122826,94.39
9123650,94.22
9124403,94.06
9134472,94.22
9135282,94.09
9135951,93.90
9136641,93.73
9154450,93.75
9155392,93.60
9161433,93.69
9183055,93.70
9183991,93.59
9191486,93.75
9192365,93.57
9193042,93.30
9200108,93.47
9201008,93.24
9207745,93.28
9210575,93.29
9229239,93.31
9239259,93.46
9243523,93.49
9251635,93.61
9264259,93.81
9265071,93.72
9280000,93.92
9290018,94.01
9300545,94.15
9319853,94.16
9320817,93.90
9323656,93.94
9336529,94.06
9337309,93.98
9337975,93.94
9338696,93.77
9347903,93.92
9348831,93.77
9359190,93.98
9371104,94.15
9371917,93.95
9372629,93.73
9379878,93.88
9384619,93.96
9402105,93.98
9422446,93.99
9423297,93.96
9429930,94.02
9432429,94.03
9433303,93.94
9433963,93.72
9446080,93.90
9458785,94.10
9477683,94.12
9498721,94.13
9501451,94.15
9502426,93.97
9522844,93.99
9542824,94.00
9543608,93.84
9544372,93.68
9552334,93.83
9571572,93.84
9591742,93.85
9592502,93.84
9593331,93.72
9598641,93.80
9618589,93.82
9640862,93.83
9641838,93.57
9642816,93.38
9655358,93.61
9656215,93.53
9658549,93.53
9662539,93.55
9663370,93.45
9675297,93.61
9676166,93.52
9677083,93.50
9677805,93.45
9681912,93.50
9687016,93.57
9687935,93.33
9701977,93.60
9706993,93.64
9707887,93.38
9715161,93.45
9725451,93.69
9731981,93.79
9735808,93.82
9740897,93.86
9746855,93.93
9756105,94.00
9756910,93.74
9757679,93.55
9766459,93.69
9774539,93.78
9775440,93.64
9777754,93.64
9786451,93.71
9787340,93.59
9797729,93.73
9802560,93.76
9816236,93.90
9821824,93.94
9835079,94.09
9836037,93.87
9836760,93.61
9842851,93.79
9850260,94.05
9855886,94.09
9865643,94.19
9876574,94.31
9877486,94.07
9878148,93.93
9889824,94.02
9899956,94.18
9910493,94.26
9922197,94.37
9923094,94.26
9923854,94.01
9924613,93.96
9930308,94.03
9942746,94.23
9947389,94.28
9948181,94.04
9957313,94.28
9970598,94.50
9979662,94.57
9980505,94.57
9999418,94.58
10020195,94.59
10021177,94.35
10027864,94.39
10028856,94.19
10032667,94.20
10043173,94.34
10053016,94.55
10053926,94.40
10073058,94.41
10093797,94.43
10102330,94.48
10111207,94.56
10112260,94.39
10117231,94.42
10138583,94.44
10139504,94.41
10140310,94.19
10148590,94.24
10155234,94.34
10167358,94.41
10179966,94.62
10200086,94.63
10220809,94.64
10235279,94.74
10237782,94.75
10257092,94.75
10272148,94.86
10292166,94.87
10313285,94.88
10316561,94.89
10317465,94.75
10325968,94.85
10326820,94.80
10327549,94.61
10343533,94.74
10363692,94.74
10385439,94.76
10391610,94.80
10412523,94.81
10424859,94.88
10437696,94.98
10438591,94.96
10441841,94.99
10442686,94.79
10457469,94.93
10478602,94.94
10492419,95.01
10512055,95.02
10534439,95.03
10535246,94.87
10558741,94.88
10559689,94.84
10560383,94.78
10561242,94.52
10562035,94.36
10570448,94.56
10576564,94.61
10577337,94.59
10598353,94.61
10605699,94.65
10606596,94.58
10627791,94.59
10642550,94.63
10666959,94.64
10670602,94.66
